,Country,Death,Confirmed,Recovered,Date,DeathAccumulated,ConfirmedAccumulated,RecoveredAccumulated,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,LOCATION,Year,Total population,Acute_myocardial_infarction,Asthma,Chronic_obstructive_Pulmonary_diseases,Diabetes_mellitus,Diseases_of_the_respiratory_system,Influenza,Ischaemic_heart_diseases,Pneumonia,Population__65_years_old_and_over,Population__80_years_old_and_over,Air_pollution,Rooms_per_person,Number of people per household,Single person households,Population__65_to_80_years_old,retail_and_recreation_percent_change_from_baseline_Lag_23,grocery_and_pharmacy_percent_change_from_baseline_Lag_23,parks_percent_change_from_baseline_Lag_23,transit_stations_percent_change_from_baseline_Lag_23,workplaces_percent_change_from_baseline_Lag_23,residential_percent_change_from_baseline_Lag_23,Confirmed_Lag_14,TimeSince1stDeath,DeathNotNormalized,ConfirmedNotNormalized,RecoveredNotNormalized
318,Spain,0.08826719314674566,1.9095853736869126,0.0,2020-04-18,20043,191726,74797,-92.3,-54.25,-84.5,-82.89473684210526,-59.4,25.666666666666668,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-86.6,-52.65,-77.05,-80.61111111111111,-65.3,29.22222222222222,6969.0,46.0,41.0,887.0,0.0
319,Spain,0.8826719314674568,14.958059950819242,5.511317425748023,2020-04-19,20453,198674,77357,-94.1,-75.21052631578948,-88.6,-88.05263157894737,-63.65,22.61111111111111,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-87.6,-49.7,-79.5,-81.94736842105263,-64.8,32.5,5478.0,47.0,410.0,6948.0,2560.0
320,Spain,0.8589904894036957,3.3067904554488137,6.953732533268013,2020-04-20,20852,200210,80587,-86.5,-54.4,-73.35,-77.73684210526316,-62.7,26.38888888888889,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-91.5,-57.0,-85.9,-85.0,-62.9,26.38888888888889,5029.0,48.0,399.0,1536.0,3230.0
321,Spain,0.9257290988561131,8.542542009909434,4.148558077897047,2020-04-21,21282,204178,82514,-86.7,-50.8,-74.85,-78.21052631578948,-62.8,27.055555555555557,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-93.25,-77.25,-88.65,-88.11111111111111,-62.9,22.055555555555557,5267.0,49.0,430.0,3968.0,1927.0
322,Spain,0.9364933907032773,9.06568659368161,7.321871314441025,2020-04-22,21717,208389,85915,-86.4,-47.95,-72.75,-77.0,-62.4,27.333333333333332,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-88.15,-54.95,-79.35,-82.73684210526316,-70.9,29.5,6278.0,50.0,435.0,4211.0,3401.0
323,Spain,0.9472576825504413,9.978498542321127,7.179782662058459,2020-04-23,22157,213024,89250,-87.15,-53.1,-73.15,-78.6,-65.15,28.77777777777778,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-92.1,-55.1,-80.85,-82.42105263157895,-73.05,30.77777777777778,5002.0,51.0,440.0,4635.0,3335.0
324,Spain,0.7900990215818454,-21.601780878888928,6.68462523708891,2020-04-24,22524,202990,92355,-87.6,-45.9,-75.2,-77.85,-62.4,30.833333333333332,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-92.05,-53.65,-79.5,-82.3157894736842,-72.55,31.333333333333332,5051.0,52.0,367.0,-10034.0,3105.0
325,Spain,0.8137804636456065,6.2755821468966735,7.21853411270825,2020-04-25,22902,205905,95708,-91.6,-52.25,-83.65,-81.65,-58.15,25.333333333333332,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-91.65,-52.65,-79.25,-82.15789473684211,-72.85,32.05555555555556,4754.0,53.0,378.0,2915.0,3353.0
326,Spain,0.6200232103966525,3.7222921207493482,5.735214696169035,2020-04-26,23190,207634,98372,-91.35,-66.3157894736842,-77.25,-82.6842105263158,-60.0,21.5,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-88.85,-49.05,-81.05,-83.3157894736842,-71.85,34.94444444444444,3804.0,54.0,288.0,1729.0,2664.0
327,Spain,0.7125961202822638,3.941883674431496,5.388604498690352,2020-04-27,23521,209465,100875,-84.2,-49.7,-63.7,-74.15789473684211,-59.85,25.166666666666668,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-91.75,-55.95,-86.1,-84.84210526315789,-64.3,26.77777777777778,3268.0,55.0,331.0,1831.0,2503.0
328,Spain,0.6480103691992792,2.81593874721813,3.6017320520611102,2020-04-28,23822,210773,102548,-84.25,-45.45,-62.0,-73.84210526315789,-60.55,24.333333333333332,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-93.8,-77.35,-89.0,-89.0,-66.4,23.0,2442.0,56.0,301.0,1308.0,1673.0
329,Spain,0.975244841353068,4.615728344063969,13.776140706000623,2020-04-29,24275,212917,108947,-84.1,-41.8,-61.5,-72.9,-60.1,26.0,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-86.7,-51.2,-78.0,-81.57894736842105,-71.0,29.38888888888889,5103.0,57.0,453.0,2144.0,6399.0
330,Spain,0.5769660430079961,1.1151806353662015,6.680319520350045,2020-04-30,24543,213435,112050,-82.05,-30.65,-61.45,-72.3,-60.15,25.38888888888889,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-88.75,-39.9,-77.6,-80.52631578947368,-71.55,29.444444444444443,7304.0,58.0,268.0,518.0,3103.0
331,Spain,1.1991421117740815,2.940804532645234,11.190557804311805,2020-05-02,25100,216582,117248,-83.95,-30.15,-41.75,-62.78947368421053,-51.6,21.166666666666668,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-93.3,-74.25,-83.1,-87.77777777777777,-85.2,35.611111111111114,887.0,59.0,557.0,1366.0,5198.0
332,Spain,0.35306877258698266,1.903126798578614,3.5608277430418864,2020-05-03,25264,217466,118902,-82.45,-41.529411764705884,-42.4,-64.26315789473684,-50.05,17.833333333333332,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-95.9,-90.5,-87.5,-91.0,-88.45,41.833333333333336,6948.0,60.0,164.0,884.0,1654.0
333,Spain,0.35306877258698266,1.1733078113408877,5.255127279785516,2020-05-04,25428,218011,121343,-74.9,-34.45,-24.35,-59.78947368421053,-54.8,21.27777777777778,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-92.2,-42.35,-85.25,-83.66666666666667,-62.45,26.055555555555557,1536.0,61.0,164.0,545.0,2441.0
334,Spain,0.3982787983450719,2.8374673309124585,4.613575485694536,2020-05-05,25613,219329,123486,-75.2,-32.5,-20.85,-59.0,-55.0,21.38888888888889,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-94.25,-74.05555555555556,-88.75,-88.83333333333333,-65.25,22.88888888888889,3968.0,62.0,185.0,1318.0,2143.0
335,Spain,0.5252974421416083,2.1442469359550898,5.416591657492979,2020-05-06,25857,220325,126002,-75.4,-33.1,-18.7,-59.05,-54.65,22.0,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-89.85,-64.35,-78.25,-82.47368421052632,-74.25,30.944444444444443,4211.0,63.0,244.0,996.0,2516.0
336,Spain,0.45855883268919095,2.4155070905036258,5.401521648906948,2020-05-07,26070,221447,128511,-75.95,-33.75,-24.45,-61.25,-54.9,22.5,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-86.85,-40.05,-73.55,-77.26315789473684,-64.35,26.88888888888889,4635.0,64.0,213.0,1122.0,2509.0
337,Spain,0.4930045666001161,3.035530300900278,5.67708752019435,2020-05-08,26299,222857,131148,-78.6,-34.45,-37.65,-64.10526315789474,-54.05,25.77777777777778,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-87.65,-45.15,-75.05,-78.21052631578948,-64.65,28.27777777777778,-10034.0,65.0,229.0,1410.0,2637.0
338,Spain,0.385361648128475,1.5522108843610642,6.0366148678896305,2020-05-09,26478,223578,133952,-83.75,-37.95,-48.95,-64.78947368421052,-45.85,20.88888888888889,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-87.3,-46.7,-74.55,-78.52631578947368,-64.95,28.88888888888889,2915.0,66.0,179.0,721.0,2804.0
339,Spain,0.3078587468288934,1.662006661202138,4.766428429924266,2020-05-10,26621,224350,136166,-86.05,-54.31578947368421,-62.25,-72.84210526315789,-49.5,19.055555555555557,ESP,2016,46449874,32.095,2.248,29.208000000000002,20.043,100.78,1.393,69.012,19.72,18.7,6.0,11.0,1.9,2.5,23.188000000000002,12.7,-88.45,-45.35,-77.0,-80.0,-64.1,32.166666666666664,1729.0,67.0,143.0,772.0,2214.0
